true_label,predicted_label,reconstruction_error,phase1_anomaly
normal,normal,0.024580546978949652,0
normal,normal,0.03002500139080928,0
dos,normal,4.411072005791813,0
dos,dos,0.0025584514334616526,0
normal,normal,0.003186575048141784,0
normal,dos,0.08052612000932322,0
normal,normal,0.0014900865395569296,0
r2l,normal,0.3100694469655775,0
dos,dos,0.9376594072923944,0
dos,dos,1.0490089046270408,0
r2l,normal,3.154103897310184,0
normal,normal,0.0043384090827166,0
normal,normal,0.09876904059296465,0
probe,probe,0.50526696087907,0
dos,normal,4.311355578350647,0
normal,normal,0.0015362773250002118,0
dos,dos,1.3359974463095325,0
r2l,normal,0.1238494517105355,0
normal,normal,0.0011789860187512166,0
probe,probe,0.27276503150536346,0
r2l,normal,3.1541045674831008,0
normal,normal,0.002635135603907679,0
dos,dos,1.446201827131332,0
normal,normal,0.004250391246414276,0
normal,normal,0.013821899975309124,0
probe,dos,0.8254761455550094,0
probe,probe,1.416083478254274,0
dos,normal,0.5717110239338604,0
dos,dos,2.731594647385311,0
normal,normal,0.05098522684868965,0
probe,probe,0.5046772987616018,0
r2l,normal,0.12384952681001526,0
normal,normal,0.004471602512276347,0
probe,probe,0.4936747485165061,0
normal,normal,0.0023399184474319,0
r2l,normal,0.011854016292681244,0
probe,normal,4.064514544381114,0
dos,normal,0.009533178744849867,0
dos,dos,0.4526488926412915,0
normal,normal,0.0025823315817603697,0
normal,normal,0.001141103266930282,0
normal,normal,0.001188601292166978,0
dos,dos,2.7418013433469164,0
dos,dos,2.346778393033394,0
dos,dos,2.815871561511926,0
dos,normal,0.49143196848066967,0
dos,dos,2.7581213574423167,0
dos,dos,2.2059608501189722,0
normal,normal,0.002152414310816316,0
r2l,normal,0.3108365350614159,0
normal,normal,0.0027332344911229606,0
dos,dos,3.2387264136924436,0
dos,dos,1.4472741221974024,0
probe,ZERO-DAY,709.8139177409116,1
normal,normal,0.024646201162967767,0
normal,normal,0.0013833207064399518,0
dos,dos,2.69935205059369,0
dos,dos,1.444131712856089,0
dos,normal,0.4811609852289312,0
normal,normal,0.0013582935418759506,0
dos,dos,2.7330018139195302,0
probe,ZERO-DAY,457.3419321722831,1
normal,normal,0.00261571907549204,0
normal,normal,0.0012371564821988066,0
normal,normal,0.12244747991871859,0
dos,normal,4.484157812225761,0
dos,dos,0.00432943331898963,0
normal,normal,0.03431264636761163,0
dos,dos,0.5316578431906652,0
normal,normal,0.18580138865863904,0
dos,normal,0.009533178744849867,0
r2l,normal,0.3108365222913439,0
normal,normal,0.002940411682910748,0
dos,dos,3.078082189131416,0
dos,dos,2.3924308925189566,0
probe,normal,9.630461904680525,0
u2r,normal,0.22588385489929308,0
normal,normal,0.0022267711845140236,0
normal,normal,0.005763812036781346,0
probe,probe,3.436798152586226,0
r2l,normal,0.014066303694776015,0
dos,dos,2.3232406962336074,0
normal,normal,0.003454689619323785,0
normal,normal,0.014421058238175605,0
normal,normal,0.002111063181349008,0
normal,normal,0.0015975959281038278,0
dos,dos,1.1552425638854056,0
normal,normal,0.0016914311584870728,0
normal,normal,0.01228985203463223,0
r2l,normal,0.011854016292681244,0
probe,probe,0.22035842886521181,0
dos,dos,3.3423606924811042,0
dos,dos,11.826079506230338,0
normal,normal,0.00197174323162389,0
normal,normal,0.001157141605905486,0
normal,normal,0.0011442163101271837,0
dos,dos,1.4217880105246916,0
normal,normal,0.0025829656628710983,0
normal,normal,0.017274643650753173,0
dos,dos,2.4230443548432743,0
normal,normal,2.2274583814770588,0
normal,normal,0.0026000482050248064,0
dos,dos,2.9073112590989365,0
normal,normal,0.001508555825920752,0
probe,dos,0.8250311422342723,0
normal,normal,0.0025121864514627518,0
normal,normal,2.2379507405271,0
dos,dos,1.7005086007193861,0
normal,normal,0.060495244827494826,0
probe,probe,5.285533608605057,0
dos,dos,3.0361754071981717,0
normal,normal,0.001179715581271638,0
normal,normal,2.193106718504517,0
dos,dos,0.9984165149593571,0
dos,dos,3.3574860276267855,0
dos,dos,1.2612418591848307,0
dos,dos,2.837636541761247,0
probe,probe,2.416931889953505,0
normal,normal,0.011848811358629703,0
normal,normal,0.11668980769144598,0
dos,dos,2.4149530688921494,0
normal,normal,0.0037735071668813284,0
probe,probe,0.513240235408157,0
normal,normal,0.0020946313733358327,0
normal,normal,0.00269339299364268,0
normal,normal,0.002767092020230884,0
dos,dos,2.647453998427947,0
normal,normal,0.002994696378796904,0
normal,normal,0.0013356116014983732,0
probe,ZERO-DAY,457.34148700170135,1
normal,normal,0.0032019178509705187,0
normal,normal,2.237950680112333,0
normal,normal,0.0023313243731348135,0
dos,normal,0.5661231114301665,0
normal,normal,0.060596348953493424,0
normal,normal,0.024577136432939045,0
dos,dos,3.3282423402689845,0
normal,normal,0.014290355130985975,0
dos,dos,0.1621082492030795,0
dos,normal,4.310184129751144,0
dos,dos,1.887404874434827,0
dos,dos,1.6674075277433509,0
normal,normal,0.0017222058435726918,0
dos,dos,2.7060709318288723,0
normal,normal,0.11434579482463514,0
normal,normal,0.0016575487658484496,0
dos,dos,2.3486891294884136,0
normal,normal,0.0010166351899532616,0
dos,dos,1.960046038292538,0
r2l,normal,0.011854016292681244,0
r2l,normal,0.31046519162942604,0
r2l,normal,0.3049450615055638,0
normal,normal,0.024594631051430685,0
normal,normal,0.0026106888064914174,0
dos,dos,2.426835767161911,0
dos,dos,0.23916168491508638,0
dos,dos,3.115622856125548,0
dos,normal,4.309705315328909,0
dos,dos,2.4066124252169314,0
normal,normal,0.011939117224220126,0
normal,normal,0.0022477382873861314,0
dos,dos,2.709851450472892,0
dos,normal,0.3194930269256943,0
dos,dos,0.24205697344341937,0
dos,dos,3.130648405129545,0
dos,dos,0.8639178826754623,0
probe,normal,3.290299567144693,0
normal,normal,0.002084502226353308,0
normal,normal,0.0016858601496814185,0
dos,dos,3.115101048273704,0
normal,normal,0.014125448769026328,0
dos,dos,1.0127397371332731,0
dos,dos,2.5056398350924733,0
r2l,normal,0.11427054292439749,0
normal,dos,0.3195758136014971,0
normal,normal,0.23379949074787718,0
normal,dos,0.08052612000932322,0
r2l,normal,0.1238495227421091,0
dos,dos,2.4633905843550794,0
normal,normal,0.004845014818151152,0
dos,dos,4.47129362120705,0
normal,normal,0.0029302990849675585,0
probe,normal,1.4703007699186237,0
dos,dos,1.7706236713296846,0
dos,dos,3.0894495805432336,0
dos,dos,2.879522391002903,0
u2r,normal,0.6468511281601298,0
normal,normal,0.0022101218182558795,0
normal,normal,0.001040257698481671,0
normal,normal,0.0023311714048895606,0
normal,normal,2.2379509141701086,0
dos,dos,2.811330538237911,0
normal,normal,0.004136234252777059,0
normal,normal,0.0014982600658716894,0
u2r,probe,0.8863327462632288,0
dos,normal,0.4995346198316824,0
dos,dos,1.3977176144469217,0
normal,normal,0.010738438119241453,0
normal,normal,0.0012373463713110852,0
probe,normal,0.8067100282615729,0
normal,normal,0.00269946114228076,0
normal,normal,0.0023447184763333725,0
dos,normal,0.4400764336841021,0
normal,normal,0.060281576963006976,0
dos,normal,5.433532141854729,0
r2l,normal,3.154105070664331,0
dos,ZERO-DAY,263.8952098829128,1
r2l,normal,3.154105070664331,0
r2l,normal,0.34756523428322955,0
normal,probe,4.917404493712021,0
r2l,probe,0.1142923407323611,0
dos,dos,2.1424206541528488,0
normal,normal,0.011403969894968745,0
probe,normal,9.634872727691418,0
probe,dos,0.8250269972683913,0
normal,normal,0.0015192100870876054,0
r2l,probe,0.11441765235898042,0
normal,normal,0.00175326838852604,0
dos,normal,4.400567687141966,0
dos,normal,0.10146062772776038,0
dos,dos,2.9285048748431692,0
r2l,normal,0.12385794081549818,0
probe,probe,0.5778690449514405,0
normal,normal,0.012849627752044653,0
dos,normal,0.5042078482598199,0
normal,normal,0.0011538281583155549,0
dos,dos,3.2116881091011606,0
r2l,normal,3.15410457083196,0
normal,normal,0.010517831985464104,0
normal,normal,0.001378514433780745,0
r2l,normal,3.15410457083196,0
normal,normal,0.0029473119516709484,0
normal,normal,0.004292553465127359,0
normal,normal,0.0016564396698579,0
probe,probe,3.4297060906854333,0
normal,normal,0.002657250392485619,0
normal,normal,2.237950260192814,0
normal,dos,0.09570331486840034,0
normal,normal,0.003013658192836799,0
r2l,normal,0.31083649595825136,0
normal,normal,0.0028760580179580902,0
normal,normal,0.002112555668942534,0
dos,normal,0.009621468370015443,0
normal,normal,0.0026714461258420755,0
dos,dos,1.5903567589606549,0
normal,normal,0.0021059477196014686,0
r2l,normal,3.1541053392588534,0
normal,dos,0.3122555783888517,0
normal,normal,0.0026375930021087196,0
dos,dos,2.72059917783656,0
dos,normal,0.05915665236723915,0
dos,dos,2.6999349051861015,0
normal,normal,0.11429529165242869,0
r2l,normal,0.3108365101359531,0
normal,normal,0.002521361908487013,0
dos,normal,5.433532141854729,0
normal,normal,0.0023039318829361425,0
r2l,normal,0.12385805609778124,0
r2l,normal,0.014066303694776015,0
probe,probe,0.22035842886521181,0
r2l,probe,0.11434153044165923,0
normal,normal,0.0017072508822114478,0
normal,normal,0.02458164274125493,0
normal,normal,0.002239029825576251,0
normal,normal,0.012346822426564723,0
probe,probe,0.48990290578863877,0
dos,dos,2.6959896258358604,0
dos,dos,2.7245523692734097,0
r2l,normal,0.31083652720758387,0
dos,dos,0.1962770199806219,0
normal,normal,0.0028204294957076778,0
normal,normal,0.0016011782042208908,0
normal,normal,2.227458289268725,0
normal,normal,0.0013622116161626635,0
probe,normal,0.4048922116728145,0
dos,dos,1.11855467057328,0
dos,dos,1.3737553267234153,0
normal,normal,0.001649635491200301,0
normal,normal,0.0019016455553903158,0
dos,normal,4.402422945400675,0
dos,dos,2.5981449390027014,0
probe,probe,3.443962047258441,0
probe,normal,0.27817746080124317,0
r2l,normal,3.154105070664331,0
normal,normal,0.0018574133890640828,0
normal,normal,0.0013900167587702697,0
probe,dos,0.9015241040536534,0
normal,normal,0.007739467823156202,0
probe,normal,3.692752401746866,0
r2l,probe,0.11451934729316822,0
dos,normal,4.309825940794116,0
normal,normal,0.0023836006283171006,0
u2r,normal,0.6468511281601298,0
normal,normal,0.11427054292439749,0
normal,normal,0.012113988475852948,0
dos,normal,4.418802495333694,0
r2l,normal,3.154103729992601,0
normal,normal,0.0017138631020525864,0
dos,dos,2.678076678438925,0
r2l,normal,0.3108365612374923,0
dos,normal,5.433532141854729,0
normal,normal,0.021329783254221694,0
normal,probe,0.4809057631136049,0
dos,normal,0.3540986374883779,0
r2l,normal,0.1142693294033475,0
dos,dos,2.6846329904330424,0
normal,normal,0.003155181300045792,0
dos,dos,3.2588202783806164,0
dos,dos,1.5437854964292923,0
dos,normal,0.009621468370015443,0
normal,probe,0.4989134532527057,0
probe,probe,0.22035842886521181,0
normal,normal,1.1075759521329032,0
dos,dos,2.3544466684556675,0
dos,dos,2.044481619052133,0
r2l,normal,0.011963805019981026,0
r2l,normal,0.31082428387896355,0
dos,dos,2.440039251785095,0
dos,dos,3.44259435019994,0
probe,probe,1.419477809065541,0
dos,dos,2.4115850018822482,0
dos,dos,1.315580044107351,0
dos,dos,0.002867228206992492,0
r2l,normal,0.12384948877636014,0
normal,normal,0.002032520505068143,0
normal,normal,0.011848811358629703,0
normal,normal,0.009982245507193373,0
probe,probe,0.4939768051469648,0
normal,normal,0.002449527509977713,0
normal,normal,0.0164515105531877,0
dos,dos,1.0824624079797907,0
dos,dos,2.5683536601285946,0
normal,normal,0.009737429532887677,0
dos,dos,0.004195795230531657,0
dos,dos,2.669218960185494,0
normal,normal,0.0026277618179841255,0
dos,normal,0.49675080576913905,0
normal,normal,0.0023426131666165312,0
dos,dos,2.014270950078551,0
normal,normal,0.001659193408648588,0
normal,normal,0.0021175475318277247,0
normal,normal,0.001498126640248053,0
dos,dos,2.96688941851581,0
normal,normal,0.0012372717483119953,0
normal,normal,0.002548315679984649,0
probe,normal,1.6620329288675926,0
normal,normal,0.019310216459804016,0
normal,normal,0.0010842595954991747,0
dos,dos,2.598400801357624,0
dos,dos,2.6529450283115845,0
dos,dos,1.7431923625965355,0
normal,normal,0.0017479888012147055,0
normal,normal,0.006182952038881149,0
normal,normal,0.00170481213966286,0
normal,normal,0.0015130200628627858,0
dos,dos,3.5532352256468336,0
normal,normal,0.11427054292439749,0
r2l,normal,0.014180305569510769,0
normal,normal,0.0013597170341852515,0
dos,dos,3.6424494000989065,0
normal,normal,0.0014872229107899208,0
probe,normal,1.6307684366898751,0
normal,normal,0.0018849263576915683,0
dos,dos,0.9671476342071773,0
dos,dos,2.1472500614764374,0
normal,normal,0.009739193394908575,0
probe,probe,5.328031271447,0
normal,normal,0.0023885462735363993,0
dos,normal,0.48375861929512776,0
normal,normal,0.0011106904551550936,0
normal,normal,0.003684708495184073,0
r2l,normal,0.12243158823071061,0
normal,normal,0.001518955772657455,0
normal,normal,0.010498087336374098,0
dos,dos,2.93877982055951,0
dos,normal,0.5096598951218105,0
normal,normal,2.2309462416303076,0
r2l,normal,0.12386642584962693,0
normal,normal,0.004438455716937348,0
dos,dos,2.5806995237001895,0
dos,dos,2.8189071800806786,0
normal,normal,0.005077415533613182,0
normal,normal,1.698482321377986,0
r2l,normal,0.11427056891657916,0
normal,normal,0.0010575948840188271,0
normal,normal,0.011963581949043003,0
normal,normal,0.02458104426585511,0
r2l,probe,0.11464674931170273,0
r2l,normal,0.014066303694776015,0
r2l,normal,3.154105070664331,0
dos,dos,1.7735668639512527,0
probe,ZERO-DAY,461.346446735946,1
r2l,normal,0.3108365222913439,0
normal,normal,0.002635259899891903,0
r2l,normal,3.154105048174129,0
dos,dos,0.13555380669994027,0
r2l,normal,0.1238494517105355,0
r2l,normal,3.1541053292912706,0
normal,normal,0.060651863148247755,0
normal,normal,2.217050811563416,0
dos,dos,3.0270785871108976,0
normal,normal,0.001156239459973586,0
normal,normal,0.2198026172821017,0
normal,normal,0.0027109533325762533,0
probe,normal,1.4107758183687504,0
dos,normal,4.394333177580235,0
dos,normal,0.5508578455722576,0
r2l,normal,0.12385784603242046,0
normal,normal,0.016568090627517122,0
normal,normal,0.001444825568935125,0
normal,normal,0.005171841381921638,0
normal,normal,0.00973784444811103,0
normal,normal,0.007640227768713307,0
r2l,normal,0.12384952681001526,0
normal,normal,0.0026289351348166476,0
normal,normal,0.0026171120419754314,0
normal,normal,0.002385470923416413,0
probe,probe,0.22035842886521181,0
normal,normal,0.0024608500670862837,0
normal,normal,0.0025119739888736516,0
dos,probe,2.7184062216154548,0
normal,normal,0.002637182345327213,0
probe,probe,1.0342572030941883,0
normal,normal,0.0018835801609201942,0
normal,normal,0.004388468548948858,0
r2l,normal,3.1541037767396642,0
dos,dos,4.397511813433466,0
dos,dos,2.637931851343813,0
normal,normal,0.01228580497904022,0
dos,normal,0.009621468370015443,0
probe,probe,1.69625183970786,0
normal,normal,0.016035980677865075,0
probe,probe,2.62720604379691,0
normal,normal,0.024576296293170898,0
normal,normal,0.0009936078670439916,0
normal,normal,0.09876897811914663,0
dos,normal,4.4908318787231245,0
normal,normal,0.024984664764615656,0
dos,dos,2.0039640858620102,0
normal,normal,0.004833111959392559,0
probe,dos,1.7846811987361928,0
normal,normal,0.0029531757677270687,0
dos,dos,0.00233198570606859,0
normal,normal,0.17919729885172808,0
dos,dos,0.14276746615665237,0
normal,normal,0.003876588571575827,0
dos,dos,3.0998078761475902,0
probe,probe,0.22035842886521181,0
normal,normal,0.024590802435879976,0
r2l,normal,0.31083649939284264,0
dos,normal,0.4210971027141401,0
dos,dos,2.9915287935914763,0
normal,normal,0.0022009644393626206,0
normal,normal,0.0012451978597842292,0
r2l,normal,0.14437503081089706,0
dos,dos,2.702479776453855,0
dos,dos,2.856744985827666,0
dos,dos,2.3072336162098632,0
normal,normal,0.0181300290913702,0
dos,normal,4.398130245428338,0
dos,normal,4.493506128258272,0
normal,normal,0.0036781004218723588,0
normal,normal,0.0013394065326480097,0
normal,normal,0.11427054292439749,0
dos,normal,0.33295998731097637,0
dos,dos,0.30259329870053575,0
dos,normal,4.4094427569522034,0
dos,dos,0.20975653411249864,0
dos,normal,4.310290442307484,0
probe,probe,0.22035842886521181,0
r2l,probe,0.11434149642301834,0
r2l,normal,3.1541050751949764,0
normal,normal,0.0021015173555554273,0
dos,dos,3.3914660236141576,0
r2l,normal,0.011854016292681244,0
probe,normal,1.4213044660363643,0
dos,dos,1.501951470365956,0
normal,normal,0.25698186709555554,0
dos,dos,1.417119067073312,0
dos,dos,1.934670096802603,0
normal,normal,0.0024704721787285164,0
dos,dos,2.995618494457554,0
normal,normal,0.001907685894646888,0
normal,normal,0.002372111092796305,0
dos,normal,5.433532141854729,0
dos,dos,2.2670361731230835,0
dos,dos,2.2544457272083993,0
r2l,normal,3.154114853753505,0
normal,normal,0.009737867599784103,0
dos,dos,2.4119701124023845,0
normal,normal,0.0015267871381463487,0
dos,dos,1.9097081700518153,0
normal,normal,0.0027288421425580834,0
normal,normal,1.958266976939342,0
normal,normal,0.002512354216433745,0
dos,dos,2.3824999534547238,0
normal,normal,0.020311218316436647,0
normal,normal,0.0013602998497671869,0
normal,normal,0.0026594546881731906,0
r2l,normal,3.15410326132159,0
normal,normal,0.002644876221655396,0
normal,normal,0.002982547780308388,0
normal,normal,0.001361082175034399,0
normal,normal,0.004442130739534553,0
probe,probe,4.266373498728375,0
dos,dos,0.5466772650925312,0
dos,dos,3.6279807433756264,0
normal,normal,0.0031571132526063525,0
probe,probe,0.7289667983872271,0
normal,normal,0.0032224430241086003,0
normal,normal,0.0011538153458752706,0
normal,normal,0.003921861732436876,0
normal,normal,0.012398507893827822,0
normal,normal,0.0010902989909314788,0
probe,probe,1.4004371347774074,0
normal,normal,0.002889646980131985,0
normal,normal,0.001366180363341754,0
probe,normal,1.4901731476198226,0
normal,normal,0.0018809320616314008,0
normal,normal,0.0011384535381871233,0
normal,normal,0.0018875160477721316,0
dos,normal,5.433530179893193,0
dos,dos,1.0986889092789778,0
normal,normal,0.0012039454988033384,0
normal,normal,0.003477120333644824,0
probe,probe,0.5058681272160186,0
normal,normal,0.007273545733901044,0
probe,probe,3.436798152586226,0
r2l,normal,0.011963805019981026,0
dos,dos,1.1594722310575398,0
probe,probe,0.7193942134644198,0
dos,dos,2.553910986413089,0
normal,normal,0.01661228351596494,0
probe,dos,1.7971728755847733,0
